,qid,question_text,target
881256,aca746d10280519bddee,Why is the universe considered to be flat even though the curvature tensor does not have a zero value?,0
629736,7b51d484b5714f184746,What is Abhishek Kar's view on 3i Infotech?,0
357029,45fb7a0530785bae1946,Do you support upgrading our brains with BMIs?,0
26384,052b1d006775f1929c3f,How poisonous is the monarch butterfly?,0
1040798,cbeee7b4e4cde7dcd0ad,Is it possible to a PhD in mechanical Engineering after masters in Sustainable Energy Technology (Delft)?,0
117488,16fe6fe01e39341dc107,Which is the best country to travel to for a medical treatment?,0
956477,bb68bb1fc4ab24e38cde,What happens if I suddenly discover how to make real gold? How will it affect the economy? What will change in the world?,0
868456,aa28bd656ec30e20d2a8,How do I score high in public administration UPSC?,0
351456,44e236362330d84223dc,What does it mean to believe in yourself? How does does someone act who doesn't believe in themself?,0
281749,37263760b92e70a9389b,"I am SAP MM consultant, will I able to get job in Canada on PR?",0
646217,7e90bd29e32cbc544605,The GATE cutoff score for M.Tech in Material Science at IITB for General was 400 in 2016 and 2017.Will it be the same this year or any chances of increasing?,0
92897,1231183aedf2ac3b426d,What healthcare company do you believe will change the world?,0
534439,68aa1bc7587c7c99d9f0,Is it true that best But is no longer selling CDs anymore?,0
196282,265ee800a98e9057d7fc,What is Guardian of the Galaxy worst enemy and why?,0
11826,02531bf58a0bcdcb802f,"What are some books with a similar plot and storyline from ""When God Says No: The Mystery of suffering and the Dynamics of Prayer"" by Daniel Lanahan?",0
1035398,cae48d1437af8d763bde,What are some really great books to read?,0
228908,2cc39f0834c193efa56f,What is UML its tools and types?,0
181836,23894884158efaa7a85f,Is it possible to drink proteinex with warm water?,0
759196,94bf081f67cacd54a48e,What is love in Chinese?,0
141905,1bc5b2d0e1c65e12ad4b,Is buying an American fridge freezer and dishwasher excessive if I live on my own?,0
557075,6d263a52fb4b528d5466,Why has the stock market risen so much in 2018?,0
673059,83d02b4297c8e74c6307,How many players will be stable?,0
298301,3a695eae1a244bea23b6,What is the weirdest interview questions and what did you answer them?,0
521193,660751a6719a9810c4de,Is the 'best of 5' rule applicable for Maharashtra SSC 2018 board exams?,0
353208,453a20a4c8d5f4fd6d15,"What is vibration, and what are some examples?",0
402871,4ef1392a832c35a2e5b9,Is there an open source JavaScript bootstrap template builder?,0
291951,392d692b1847248f65bb,Why are so many perverts on Quora asking for information about dating underage girls or boys? Those types of questions shouldn't even be entertained with an answer,1
336518,41f0ffa80fcac78c29c4,What are the highlights in Melissa Rivers' acting career?,0
428822,540baf03812d6e5b0012,Were do gumbo totem people come from?,0
192774,25ad524e73b8dfca8048,"What can happen if I survive on a diet of carbohydrate, meat, fish and egg, with no vegetable or fruits?",0
586171,72d57c04bd87fa46c7f6,What do you think of Donald Trump's plan to divorce Melania and marry Hillary Clinton?,0
139546,1b51fed50409edef3472,What are the different ways to connect two corporate networks?,0
83926,106e13e2d6b0aa8501ac,Is it necessary to use try and catch in socket programming?,0
212391,29890a0a86db6d689aa1,Does iodine dissolve in carbon disulphide?,0
769082,96ae47913f78035fdab1,"Did America (USA) ever built a bridge connecting America to England or Europe, that would be a huge bridge through the Atlantic Ocean I guess; or perhaps supersonic planes (I never been to America or Europe)?",1
482438,5e781af045a1f562c682,Why should travelers visit Kauai instead of the other Hawaiian islands?,0
1028144,c979418f1561dd1ebce9,Why do I feel like I deserve to be obsessive compulsive for getting tonsilloliths?,0
682164,85998877a179684f86cc,What procedure is followed by flight operator to transport big bags of passengers?,0
898258,b0002b8aa975da713311,How was Louis the 16 executed?,0
543010,6a632fe177ebbbbc6241,What technology do you expect to be invented by 2050?,0
793347,9b73bc700cab26a779c0,How do I become a solar seller?,0
222013,2b6e7a6f5670835a83a1,"A man on death row violently paralyses a prison guard while escaping before his execution. In a miraculous turn of events, new evidence then proves that he is completely innocent of his original crime. What are the legal consequences for the man?",0
159705,1f3baa7bfc36496de502,What are the good specialized courses and universities for operations research/supply chain analytics?,0
186560,247e5f5b32f4cae37419,Should I take my own Indian laptop to Canada if going as a student or it would be better to buy one from there?,0
809240,9e95491b752fd1e64c9e,What are ways governments brainwash people?,0
872193,aae12e441d02de6145c6,How can I make a good Rubik's cube lubricant at home?,0
872465,aaefcf5a487c48eb8952,How does mitochondrial biogenesis and/or division occur?,0
570497,6fc8a70475ae216fa115,Is the loss of confidence the most common symptom of abused women?,0
724136,8dc5e5dd2599902df489,What are some examples of textbook sociopaths and psychopaths?,0
31152,0617dfc13e87bceac1c7,How do I repair corrupted files with System File Checker?,0
73654,0e6ed25db47dd998d90e,Which acid is dangerous?,0
137673,1af415c2c46a24d23ee0,What is the criteria for deciding when to use a semiconductor device in reverse bias region or in forward bias region? Why do some devices operate under reverse breakdown voltage?,0
926994,b5a8a99da6fc018c1b7a,"What is the role of Nathan Stark in the TV show ""Eureka""?",0
685778,86508bbd78a41e96b004,How do I scale the UI and Text of the GIMP User Interface?,0
18301,0394ca70c9dc1d5555be,What shopping carts types should a supermarket import?,0
683716,85ea3ec0637e37b6f5ec,What are professional dance training institutes in New Delhi?,0
823817,a16ee93dd254da8586fd,How does Asperger's Syndrome affect a child's school performance?,0
812293,9f27d0df6b8a0cf685fd,"Should we be thanking our lucky stars that Jennifer Lawrence is taking a year off from acting to “fix democracy” and “stop corruption and stuff”, or is it just too good to be true?",1
766637,9631f75962f9f15716d0,What are the applications of artificial turf?,0
339643,428a0c9ac7b17e5fc986,How do I add download button on my website using Drupal 7?,0
1008524,c5a0827c51e5e52a2e5e,Are animals aware of their physical proportions and dimensions?,0
355139,459b359592d928877137,Which books should a 20 year old read?,0
703012,89a79de5a1e6967865d0,Someone has told me that in deciding of rank for VIT nagative marking plays role?,0
164168,201997e15ce4ad7518d8,What's the secret for creating a buzz around a product video?,0
984333,c0dbb57b8b688683529f,What would you feel about a husband whose attention is always in his phone?,0
295061,39c783216f9e41e0108f,What type of Canadian visa should I apply for to attend an art exhibition?,0
461595,5a6443f3836038482e58,How come South Korea speaks Russian mostly?,1
562992,6e4c36e38e1eb4b840d6,How did you integrate both accounting and computer science into your career?,0
354219,456ca2a37d3f114224e5,What are the new improvements in the lyophilization services market?,0
973194,bea79e0e11c8b501f149,Can you change what you are interested in?,0
136691,1ac15699a48cc9227148,Why is [math] ( (x^{2}) - (-x^{2}) )^2 [/math] different from [math] ( (x^{2} )[/math] ?,0
28708,059dd9bb7cfeb14b5106,Is it possible for a computer's heatsink to get so hot that it actually melts the aluminum that it's made of?,0
784096,999bbdefb8e5e738d1a0,What are the biggest pain points with self-publishing on the Kindle platform?,0
842867,a5313df80bffebe20e7e,How do I motivate myself to study and go to class?,0
541402,6a1319405c9452decf76,Why do Malays hate Malay culture? They routinely use Arab words for Malay ones; they prefer to dress like Arabs; they ban traditional Malay dances and performances; they do not want to acknowledge their Hindu-Buddhist past etc.,1
265886,3409c53030acbbbe7974,How can someone make cool cash online?,0
280340,36df1adadd26d5a53905,Which is best secure social network app?,0
425194,53583c071304cc8ab656,How fast can cancer cells divide?,0
151522,1da260da451c7f954ecf,What are the uses or benefits of ATM's to the banks?,0
248283,30933540362a50b165b6,How many methods were used in order to date the K-Pg event?,0
65902,0cec67bee8ca8d683e32,Where can I find movies and TV shows to watch in best 4K TV?,0
696615,886d6c074676fca986a2,If god made us in his self image shouldn't we be his god?,0
293889,398c3d67e4310df92c54,"If I block someone on Tumblr, can they see my messages?",0
452300,5898d9d5e5648812db64,How high are income tax rates in Western European countries?,0
16779,034ad9343ddc76807bf1,I have a 2nd interview with company A in three days and have an offer on the table with company B that needs to be negotiated. What do I do?,0
443825,56f7fbdb5f212a352ed5,Is IKEA a respectable company like Costco or a blight like WalMart?,0
40035,07d5d44c1deb2e21f17b,Why aren't government officials in the US publically called out on television for racist or generally bad decisions they make?,0
604946,767716e6ec536de3be16,Why do Tamils Brahmins still keep their caste name when rest of Tamils have evolved?,0
449819,5818e317f59111514bd7,"In your opinion, what is the most technically demanding classical piano piece?",0
657768,80d697e02b0d5e2d1336,Is it necessary to remember all the articles and schedules for UPSC exams?,0
957783,bba3e9782c83fd1a71ac,What’s it like being on the news?,0
955544,bb3a84aac0e98bd39bea,What Is network OS different from distributed OS?,0
1007017,c554a929d7fd98cb61bd,Is the biosphere collapsing?,0
552842,6c50d1d01520b2373031,What do you think of the upvote feature on Quora?,0
666817,8296f2c68d7ea1c128b2,What is the dedication page of a book and why?,0
887749,aded344656e551e952bd,How can I blocked number in Micromax q4251?,0
34146,06ad5fb92ed65fe0d3f5,What are the pros and cons of building a custom user authentication instead of using Flask-User?,0
154986,1e50f3ee82e8cfbd0396,Will India win the third test against Australia at Ranchi in Border Gavaskar trophy 2017?,0
484615,5ee6263d2df8c5bcd46c,What is the reason life is so unfair for persons doing mechanical Engineering?,0
497103,6155cd5043c1919d0e99,How can I explain what porn is to my little girl?,0
1045720,cceab68295d0d4685bff,Is it the thick line or the dashed line that represents going out of the page in chemical structure diagrams?,0
63567,0c79e46fb19def9b720a,What is the dirac point in graphene? Explain it in simple words,0
143506,1c155f0938f69369b717,Why are so many people on Quora obsessed with guns and technical details of guns and ammunition?,1
301992,3b2352a023688b2c4e0b,"About Desperate Housewives, in episode 6&7, since Susan has got lots of money by selling Karl's strip club why they still have to rent their house out? I know Mike does not wanna rely on his wift, but hey, still better than have her earn money by acting a sexy maid.",0
911860,b2afcf08e1607db48f47,Are teeth just rocks in our face?,0
966749,bd6922176626e0ced14c,Why are the graphs related to climate change misrepresenting the situation and causing scientists to reject the issue?,0
951578,ba78576a445e404af6f8,Soviat Union vs NATO who is more powerfull?,0
495716,6112228b8182b3fdfebe,What made MS Dhoni best wicket keeper?,0
962443,bc9336bba97d6a15a60a,How much would it cost if I want to advertise in YouTube or Truecaller?,0
239836,2eead815d23917a86e20,How many Americans visit all 50 states?,0
400572,4e7bde687349931a6e53,Which bools or lectures should I follow to learn high level collegiate maths sitting at home?,0
25144,04ee6b9bec39fe4dcd5a,Is a carrot a root tuber or a stem tuber?,0
232952,2d8efb6183aa845982db,What is Bishop Gary Hawkins known for?,0
1008574,c5a2e3b9579bd6f55cbe,Do people realize illegal immigrants can get a driver's license in California and EVERY new or renewed DL is automatically registered to vote?,1
731479,8f410c70a4e2329c04de,How are operating systems advertised?,0
87084,11123e52641b4cc53c72,"For a given velocity, which of the following particles have longer de-broglie wavelength? Electron or proton?",0
541584,6a1d59891a742af9d17c,What is the boundary layer in the atmosphere?,0
